date_start,time_start,date_end,time_end,duration_h,plant,reason,origin_code,origin_label,mwh_curtailed,pld_avg_rs_mwh
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 5,CNF,SIS,SIS — Systemic (regional grid),28.861,226.510
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 1,CNF,SIS,SIS — Systemic (regional grid),29.875,226.510
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),6.319,226.510
2026-03-05,09:00,2026-03-05,16:00,7.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),9.900,82.948
2026-03-05,09:00,2026-03-05,15:00,6.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),18.504,61.569
2026-03-05,08:30,2026-03-05,15:30,7.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),24.069,60.656
2026-03-05,08:30,2026-03-05,16:00,8.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),9.873,79.743
2026-03-05,08:30,2026-03-05,16:00,8.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),19.998,81.239
2026-03-05,08:30,2026-03-05,16:00,8.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),46.089,79.743
2026-03-05,08:30,2026-03-05,16:00,8.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),21.877,79.743
2026-03-05,08:30,2026-03-05,16:00,8.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),19.013,82.948
2026-03-05,08:30,2026-03-05,16:00,8.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),175.264,78.115
2026-03-04,14:00,2026-03-04,15:30,2.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),19.870,110.105
2026-03-04,14:00,2026-03-04,16:00,2.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),17.598,164.820
2026-03-04,14:00,2026-03-04,15:30,2.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),16.177,110.105
2026-03-04,14:00,2026-03-04,16:00,2.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),2.311,164.820
2026-03-04,14:00,2026-03-04,15:30,2.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),17.647,110.105
2026-03-04,14:00,2026-03-04,16:00,2.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),20.287,164.820
2026-03-04,14:00,2026-03-04,15:30,2.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),16.965,110.105
2026-03-04,14:00,2026-03-04,15:30,2.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),5.760,110.105
2026-03-04,14:00,2026-03-04,15:30,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),11.874,110.105
2026-03-03,09:00,2026-03-03,09:00,0.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),0.832,57.310
2026-03-03,09:00,2026-03-03,09:00,0.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),2.231,57.310
2026-03-03,09:00,2026-03-03,09:00,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.833,57.310
2026-03-03,09:00,2026-03-03,09:00,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),0.990,57.310
2026-03-02,10:30,2026-03-02,10:30,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),4.299,57.310
2026-03-02,10:30,2026-03-02,10:30,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),1.724,57.310
2026-03-02,10:00,2026-03-02,10:30,1.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),2.705,57.310
2026-03-02,10:00,2026-03-02,10:30,1.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),8.084,57.310
2026-03-02,10:00,2026-03-02,10:30,1.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),5.894,57.310
2026-03-02,10:00,2026-03-02,10:30,1.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),7.274,57.310
2026-03-02,10:00,2026-03-02,10:30,1.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),2.234,57.310
2026-03-02,10:00,2026-03-02,10:30,1.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),8.394,57.310
2026-03-02,10:00,2026-03-02,10:30,1.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),2.639,57.310
2026-02-28,13:30,2026-02-28,13:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.010,57.310
2026-02-28,13:30,2026-02-28,13:30,0.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),1.457,57.310
2026-02-28,12:00,2026-02-28,12:00,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),3.544,57.310
2026-02-28,12:00,2026-02-28,13:30,2.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),1.913,57.310
2026-02-28,12:00,2026-02-28,13:00,1.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),1.136,57.310
2026-02-28,12:00,2026-02-28,13:30,2.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),5.328,57.310
2026-02-28,11:30,2026-02-28,13:00,2.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),2.316,57.310
2026-02-28,11:30,2026-02-28,12:00,1.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),1.533,57.310
2026-02-28,11:30,2026-02-28,12:30,1.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),1.170,57.310
2026-02-28,11:30,2026-02-28,12:30,1.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),7.551,57.310
2026-02-27,10:30,2026-02-27,10:30,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),2.433,342.880
2026-02-27,10:30,2026-02-27,10:30,0.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.675,342.880
2026-02-27,10:30,2026-02-27,10:30,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),1.618,342.880
2026-02-27,10:00,2026-02-27,10:30,1.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),4.772,342.880
2026-02-27,10:00,2026-02-27,10:00,0.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),0.656,342.880
2026-02-27,10:00,2026-02-27,10:30,1.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),13.918,342.880
2026-02-27,10:00,2026-02-27,10:30,1.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),6.680,342.880
2026-02-27,10:00,2026-02-27,10:00,0.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.430,342.880
2026-02-23,14:30,2026-02-23,15:00,1.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),2.964,388.340
2026-02-23,13:30,2026-02-23,15:00,2.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.535,387.300
2026-02-23,10:00,2026-02-23,15:30,6.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),35.504,383.824
2026-02-23,09:30,2026-02-23,15:00,6.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),13.962,383.103
2026-02-23,09:30,2026-02-23,15:00,6.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),26.992,383.363
2026-02-23,09:30,2026-02-23,15:00,6.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),26.696,383.227
2026-02-23,09:00,2026-02-23,15:00,6.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),46.474,383.424
2026-02-23,09:00,2026-02-23,15:00,6.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),13.060,383.261
2026-02-23,09:00,2026-02-23,15:00,6.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),21.396,383.363
2026-02-21,15:00,2026-02-21,15:00,0.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.490,349.930
2026-02-21,15:00,2026-02-21,15:00,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),1.346,349.930
2026-02-21,13:30,2026-02-21,15:00,2.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),5.059,259.963
2026-02-21,11:30,2026-02-21,15:00,4.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),13.806,179.597
2026-02-21,11:30,2026-02-21,13:30,2.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),12.749,119.323
2026-02-21,11:30,2026-02-21,12:00,1.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),10.277,109.085
2026-02-21,11:30,2026-02-21,13:30,2.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),20.313,127.202
2026-02-21,11:30,2026-02-21,13:30,2.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),10.327,127.202
2026-02-21,11:30,2026-02-21,15:30,4.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),9.798,191.053
2026-02-21,09:30,2026-02-21,09:30,0.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.675,184.660
2026-02-21,09:30,2026-02-21,13:30,4.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),20.575,127.536
2026-02-21,09:30,2026-02-21,09:30,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),0.726,184.660
2026-02-21,09:30,2026-02-21,09:30,0.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),0.516,184.660
2026-02-20,13:30,2026-02-20,13:30,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),3.619,391.700
2026-02-20,12:00,2026-02-20,13:30,2.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),7.638,386.045
2026-02-20,12:00,2026-02-20,13:30,2.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),2.897,386.045
2026-02-20,12:00,2026-02-20,13:30,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),3.417,386.045
2026-02-20,12:00,2026-02-20,13:30,2.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),10.952,386.045
2026-02-20,12:00,2026-02-20,13:30,2.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),5.961,384.160
2026-02-20,12:00,2026-02-20,13:30,2.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),9.849,386.045
2026-02-19,13:30,2026-02-19,13:30,0.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),1.239,384.390
2026-02-19,13:30,2026-02-19,14:00,1.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),2.302,390.195
2026-02-19,13:30,2026-02-19,13:30,0.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),0.544,384.390
2026-02-19,13:30,2026-02-19,13:30,0.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),0.926,384.390
2026-02-19,10:30,2026-02-19,12:00,2.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),3.324,361.983
2026-02-19,10:30,2026-02-19,13:30,3.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),4.550,370.946
2026-02-19,10:00,2026-02-19,12:00,2.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),11.639,357.388
2026-02-19,10:00,2026-02-19,11:00,1.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),1.983,363.513
2026-02-19,09:30,2026-02-19,12:00,3.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),4.101,363.285
2026-02-19,09:30,2026-02-19,14:00,5.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),4.622,370.012
2026-02-19,09:30,2026-02-19,11:00,2.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),5.513,370.827
2026-02-18,10:00,2026-02-18,12:00,2.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),6.850,309.204
2026-02-18,10:00,2026-02-18,12:00,2.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),23.827,309.204
2026-02-18,10:00,2026-02-18,11:30,2.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),9.943,308.810
2026-02-18,10:00,2026-02-18,12:00,2.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),14.221,309.204
2026-02-18,10:00,2026-02-18,12:30,3.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),4.736,309.467
2026-02-18,10:00,2026-02-18,12:00,2.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),7.465,308.810
2026-02-18,10:00,2026-02-18,12:00,2.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),16.655,309.204
2026-02-16,13:00,2026-02-16,14:00,1.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),6.113,57.310
2026-02-16,13:00,2026-02-16,14:00,1.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),2.302,57.310
2026-02-16,13:00,2026-02-16,14:00,1.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),4.691,57.310
2026-02-16,13:00,2026-02-16,13:30,1.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),4.814,57.310
2026-02-16,13:00,2026-02-16,14:00,1.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),2.995,57.310
2026-02-16,13:00,2026-02-16,14:00,1.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),2.344,57.310
2026-02-12,15:00,2026-02-12,15:30,1.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),2.288,436.090
2026-02-12,15:00,2026-02-12,15:30,1.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),1.436,436.090
2026-02-12,15:00,2026-02-12,15:30,1.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),2.855,436.090
2026-02-12,14:30,2026-02-12,15:30,1.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),3.216,420.627
2026-02-12,14:30,2026-02-12,15:30,1.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),2.776,420.627
2026-02-12,14:30,2026-02-12,15:30,1.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),2.283,420.627
2026-02-12,14:30,2026-02-12,15:00,1.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),1.826,412.895
2026-02-12,14:30,2026-02-12,16:00,2.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),3.678,428.627
2026-02-11,15:30,2026-02-11,15:30,0.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),0.140,435.860
2026-02-11,15:00,2026-02-11,15:00,0.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.155,435.860
2026-02-11,15:00,2026-02-11,15:00,0.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),0.180,435.860
2026-02-11,13:30,2026-02-11,16:00,3.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),16.414,422.353
2026-02-11,13:00,2026-02-11,13:30,1.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),0.516,391.330
2026-02-11,12:30,2026-02-11,14:30,2.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),37.278,400.822
2026-02-11,10:30,2026-02-11,10:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),1.259,420.740
2026-02-11,09:00,2026-02-11,15:30,7.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),12.579,411.343
2026-02-11,09:00,2026-02-11,11:30,3.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),3.866,417.348
2026-02-11,09:00,2026-02-11,15:00,6.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),17.402,410.083
2026-02-11,09:00,2026-02-11,10:00,1.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),2.012,415.160
2026-02-11,09:00,2026-02-11,15:30,7.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),9.625,411.343
2026-02-11,08:30,2026-02-11,13:30,5.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),7.453,408.110
2026-02-11,08:30,2026-02-11,09:30,1.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),4.743,417.027
2026-02-11,08:30,2026-02-11,15:00,7.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),4.123,411.213
2026-02-10,13:30,2026-02-10,15:00,2.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),10.865,421.423
2026-02-10,12:30,2026-02-10,15:30,3.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),15.480,421.260
2026-02-10,10:30,2026-02-10,12:30,2.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),2.213,418.904
2026-02-10,09:00,2026-02-10,15:00,6.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),19.471,422.081
2026-02-10,09:00,2026-02-10,15:30,7.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),21.611,423.093
2026-02-10,09:00,2026-02-10,15:00,6.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),17.940,422.081
2026-02-10,07:30,2026-02-10,07:30,0.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.201,434.560
2026-02-10,07:30,2026-02-10,15:00,8.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),23.326,423.507
2026-02-10,07:30,2026-02-10,10:30,3.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),47.654,429.351
2026-02-10,07:30,2026-02-10,10:00,3.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),8.509,429.477
2026-02-10,07:30,2026-02-10,15:30,8.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),10.632,424.304
2026-02-10,07:30,2026-02-10,07:30,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),1.144,434.560
2026-02-10,07:30,2026-02-10,15:30,8.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),10.915,424.304
2026-02-09,14:00,2026-02-09,14:00,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.751,441.480
2026-02-09,13:30,2026-02-09,13:30,0.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.197,434.840
2026-02-09,12:00,2026-02-09,12:00,0.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),0.590,428.000
2026-02-09,10:30,2026-02-09,10:30,0.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),2.149,436.090
2026-02-09,10:00,2026-02-09,12:30,3.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),16.969,433.520
2026-02-09,10:00,2026-02-09,12:00,2.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),2.358,433.472
2026-02-09,09:30,2026-02-09,09:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.373,435.760
2026-02-09,09:30,2026-02-09,10:00,1.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),1.758,435.925
2026-02-09,09:00,2026-02-09,12:00,3.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),4.462,434.160
2026-02-09,09:00,2026-02-09,12:30,4.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),8.932,433.051
2026-02-09,08:30,2026-02-09,14:00,6.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),22.260,434.674
2026-02-09,08:30,2026-02-09,12:30,4.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),10.235,433.637
2026-02-08,13:30,2026-02-08,13:30,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.045,57.310
2026-02-08,11:30,2026-02-08,13:00,2.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),18.764,57.310
2026-02-08,11:30,2026-02-08,13:30,2.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),6.213,57.310
2026-02-08,11:30,2026-02-08,13:00,2.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),19.309,57.310
2026-02-08,11:30,2026-02-08,13:00,2.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),22.333,57.310
2026-02-08,11:30,2026-02-08,13:00,2.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),16.724,57.310
2026-02-08,11:30,2026-02-08,13:00,2.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),22.482,57.310
2026-02-08,11:30,2026-02-08,13:00,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),9.493,57.310
2026-02-07,15:30,2026-02-07,15:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.108,426.500
2026-02-07,15:00,2026-02-07,15:30,1.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),0.797,426.500
2026-02-07,15:00,2026-02-07,15:30,1.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.362,426.500
2026-02-06,10:00,2026-02-06,11:00,1.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),3.462,353.247
2026-02-06,10:00,2026-02-06,11:30,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),3.686,353.225
2026-02-06,10:00,2026-02-06,11:30,2.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),6.987,353.225
2026-02-06,10:00,2026-02-06,11:30,2.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),8.205,353.225
2026-02-06,09:30,2026-02-06,11:30,2.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),8.321,353.553
2026-02-06,09:30,2026-02-06,12:00,3.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),3.868,352.465
2026-02-06,09:30,2026-02-06,12:00,3.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),5.100,352.718
2026-02-05,14:30,2026-02-05,14:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),2.354,363.810
2026-02-05,14:00,2026-02-05,14:00,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.514,363.810
2026-02-05,11:30,2026-02-05,15:00,4.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),17.118,353.919
2026-02-05,10:00,2026-02-05,15:00,5.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),18.363,356.299
2026-02-05,10:00,2026-02-05,14:30,5.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),9.792,351.483
2026-02-05,10:00,2026-02-05,10:00,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.790,369.540
2026-02-05,10:00,2026-02-05,14:30,5.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),4.522,354.316
2026-02-05,10:00,2026-02-05,10:00,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),3.390,369.540
2026-02-05,09:30,2026-02-05,14:30,5.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),14.764,352.974
2026-02-05,09:30,2026-02-05,15:00,6.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),12.288,358.469
2026-02-05,09:30,2026-02-05,15:00,6.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),28.736,356.568
2026-02-04,14:00,2026-02-04,14:30,1.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),2.516,363.830
2026-02-04,13:00,2026-02-04,14:30,2.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),7.517,341.745
2026-02-04,12:30,2026-02-04,14:30,2.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),5.896,349.375
2026-02-04,12:00,2026-02-04,14:30,3.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),8.086,349.536
2026-02-04,11:30,2026-02-04,13:00,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),3.154,343.715
2026-02-04,11:00,2026-02-04,13:30,3.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),8.358,338.904
2026-02-04,11:00,2026-02-04,14:30,4.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),5.433,350.420
2026-02-04,10:30,2026-02-04,10:30,0.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),0.856,354.900
2026-02-04,10:30,2026-02-04,14:30,4.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),10.504,347.135
2026-02-04,10:30,2026-02-04,10:30,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),1.882,354.900
2026-02-04,10:30,2026-02-04,11:00,1.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),0.194,354.870
2026-02-04,10:30,2026-02-04,10:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),1.250,354.900
2026-02-03,14:00,2026-02-03,14:30,1.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.043,359.500
2026-02-03,13:30,2026-02-03,13:30,0.500,Mauriti 9,REL,SIS,SIS — Systemic (regional grid),0.164,339.790
2026-02-03,13:00,2026-02-03,13:00,0.500,Mauriti 5,REL,SIS,SIS — Systemic (regional grid),0.322,339.790
2026-02-03,13:00,2026-02-03,13:30,1.000,Mauriti 7,REL,SIS,SIS — Systemic (regional grid),0.244,339.790
2026-02-03,13:00,2026-02-03,13:00,0.500,Mauriti 6,REL,SIS,SIS — Systemic (regional grid),1.241,339.790
2026-02-03,13:00,2026-02-03,13:00,0.500,Mauriti 8,REL,SIS,SIS — Systemic (regional grid),0.601,339.790
2026-02-03,09:00,2026-02-03,12:00,3.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),3.800,360.968
2026-02-03,09:00,2026-02-03,09:30,1.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),2.012,362.850
2026-02-03,09:00,2026-02-03,09:30,1.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),2.853,362.850
2026-02-03,09:00,2026-02-03,09:30,1.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),4.820,362.850
2026-02-03,09:00,2026-02-03,12:30,4.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),3.100,360.434
2026-02-03,08:30,2026-02-03,11:00,3.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),3.765,363.892
2026-02-03,08:30,2026-02-03,12:30,4.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),7.121,361.399
2026-02-02,14:30,2026-02-02,14:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.094,375.850
2026-02-02,09:30,2026-02-02,13:30,4.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),10.816,364.781
2026-02-02,09:30,2026-02-02,13:30,4.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),53.669,364.781
2026-02-02,09:30,2026-02-02,13:00,4.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),39.430,365.566
2026-02-02,09:30,2026-02-02,14:00,5.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),44.850,365.357
2026-02-02,09:30,2026-02-02,13:30,4.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),47.938,364.781
2026-02-02,09:30,2026-02-02,13:00,4.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),35.078,365.566
2026-02-02,09:00,2026-02-02,14:00,5.500,Mauriti 2,CNF,SIS,SIS — Systemic (regional grid),26.507,366.392
2026-01-29,08:00,2026-01-29,08:30,1.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),3.573,281.450
2026-01-29,08:00,2026-01-29,08:00,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.586,281.450
2026-01-29,08:00,2026-01-29,08:00,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),3.072,281.450
2026-01-29,08:00,2026-01-29,08:00,0.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),4.531,281.450
2026-01-29,08:00,2026-01-29,08:30,1.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),2.783,281.450
2026-01-29,07:30,2026-01-29,08:00,1.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),5.406,282.090
2026-01-29,07:30,2026-01-29,08:00,1.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),0.988,282.090
2026-01-29,07:30,2026-01-29,08:30,1.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),1.660,281.877
2026-01-28,14:30,2026-01-28,14:30,0.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),0.646,294.110
2026-01-28,14:00,2026-01-28,14:00,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),3.069,294.110
2026-01-28,14:00,2026-01-28,14:00,0.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),1.996,294.110
2026-01-28,14:00,2026-01-28,14:00,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),1.422,294.110
2026-01-28,08:00,2026-01-28,08:00,0.500,Mauriti 5,CNF,SIS,SIS — Systemic (regional grid),2.733,285.840
