MES_REFERENCIA;SUBMERCADO;PERIODO_COMERCIALIZACAO;DIA;HORA;PLD_HORA
202603;SUL;548;23;19;943.1
202603;NORDESTE;549;23;20;939.66
202603;NORTE;549;23;20;939.65
202603;SUDESTE;549;23;20;939.67
202603;SUL;549;23;20;939.68
202603;NORDESTE;550;23;21;932.0
202603;NORTE;550;23;21;931.99
202603;SUDESTE;550;23;21;932.01
202603;SUL;550;23;21;932.01
202603;NORDESTE;551;23;22;526.25
202603;NORTE;551;23;22;526.24
202603;SUDESTE;551;23;22;526.26
202603;SUL;551;23;22;526.26
202603;NORDESTE;552;23;23;396.96
202603;NORTE;552;23;23;396.95
202603;SUDESTE;552;23;23;396.96
202603;SUL;552;23;23;396.97
202603;NORDESTE;505;22;0;376.02
202603;NORTE;505;22;0;376.01
202603;SUDESTE;505;22;0;376.01
202603;SUL;505;22;0;376.02
202603;NORDESTE;506;22;1;354.86
202603;NORTE;506;22;1;354.85
202603;SUDESTE;506;22;1;354.86
202603;SUL;506;22;1;354.87
202603;NORDESTE;507;22;2;348.71
202603;NORTE;507;22;2;348.7
202603;SUDESTE;507;22;2;348.7
202603;SUL;507;22;2;348.71
202603;NORDESTE;508;22;3;333.88
202603;NORTE;508;22;3;333.87
202603;SUDESTE;508;22;3;333.89
202603;SUL;508;22;3;333.9
202603;NORDESTE;509;22;4;333.42
202603;NORTE;509;22;4;333.41
202603;SUDESTE;509;22;4;333.42
202603;SUL;509;22;4;333.43
202603;NORDESTE;510;22;5;334.19
202603;NORTE;510;22;5;334.18
202603;SUDESTE;510;22;5;334.19
202603;SUL;510;22;5;334.2
202603;NORDESTE;511;22;6;169.64
202603;NORTE;511;22;6;169.63
202603;SUDESTE;511;22;6;169.65
202603;SUL;511;22;6;191.62
202603;NORDESTE;512;22;7;57.31
202603;NORTE;512;22;7;57.31
202603;SUDESTE;512;22;7;57.31
202603;SUL;512;22;7;154.07
202603;NORDESTE;513;22;8;57.31
202603;NORTE;513;22;8;57.31
202603;SUDESTE;513;22;8;57.31
202603;SUL;513;22;8;154.6
202603;NORDESTE;514;22;9;57.31
202603;NORTE;514;22;9;57.31
202603;SUDESTE;514;22;9;57.31
202603;SUL;514;22;9;93.87
202603;NORDESTE;515;22;10;57.31
202603;NORTE;515;22;10;57.31
202603;SUDESTE;515;22;10;57.31
202603;SUL;515;22;10;59.08
202603;NORDESTE;516;22;11;57.31
202603;NORTE;516;22;11;57.31
202603;SUDESTE;516;22;11;57.31
202603;SUL;516;22;11;57.31
202603;NORDESTE;517;22;12;57.31
202603;NORTE;517;22;12;57.31
202603;SUDESTE;517;22;12;57.31
202603;SUL;517;22;12;57.31
202603;NORDESTE;518;22;13;57.31
202603;NORTE;518;22;13;57.31
202603;SUDESTE;518;22;13;57.31
202603;SUL;518;22;13;57.31
202603;NORDESTE;519;22;14;57.31
202603;NORTE;519;22;14;57.31
202603;SUDESTE;519;22;14;57.31
202603;SUL;519;22;14;126.97
202603;NORDESTE;520;22;15;57.31
202603;NORTE;520;22;15;57.31
202603;SUDESTE;520;22;15;57.31
202603;SUL;520;22;15;337.45
202603;NORDESTE;521;22;16;57.31
202603;NORTE;521;22;16;57.31
202603;SUDESTE;521;22;16;57.31
202603;SUL;521;22;16;373.82
202603;NORDESTE;522;22;17;344.65
202603;NORTE;522;22;17;344.64
202603;SUDESTE;522;22;17;344.65
202603;SUL;522;22;17;347.84
202603;NORDESTE;523;22;18;449.63
202603;NORTE;523;22;18;449.62
202603;SUDESTE;523;22;18;449.63
202603;SUL;523;22;18;449.64
202603;NORDESTE;524;22;19;471.43
202603;NORTE;524;22;19;471.42
202603;SUDESTE;524;22;19;471.44
202603;SUL;524;22;19;471.45
202603;NORDESTE;525;22;20;448.28
202603;NORTE;525;22;20;448.27
202603;SUDESTE;525;22;20;448.28
202603;SUL;525;22;20;448.29
202603;NORDESTE;526;22;21;428.18
202603;NORTE;526;22;21;428.17
202603;SUDESTE;526;22;21;428.18
202603;SUL;526;22;21;428.19
202603;NORDESTE;527;22;22;401.08
202603;NORTE;527;22;22;401.07
202603;SUDESTE;527;22;22;401.09
202603;SUL;527;22;22;401.1
202603;NORDESTE;528;22;23;364.93
202603;NORTE;528;22;23;364.92
202603;SUDESTE;528;22;23;364.93
202603;SUL;528;22;23;364.94
202603;NORDESTE;481;21;0;361.17
202603;NORTE;481;21;0;361.16
202603;SUDESTE;481;21;0;361.18
202603;SUL;481;21;0;361.19
202603;NORDESTE;482;21;1;335.96
202603;NORTE;482;21;1;335.95
202603;SUDESTE;482;21;1;335.96
202603;SUL;482;21;1;335.97
202603;NORDESTE;483;21;2;324.65
202603;NORTE;483;21;2;324.64
202603;SUDESTE;483;21;2;324.66
202603;SUL;483;21;2;324.67
202603;NORDESTE;484;21;3;315.21
202603;NORTE;484;21;3;315.2
202603;SUDESTE;484;21;3;315.21
202603;SUL;484;21;3;315.22
202603;NORDESTE;485;21;4;317.74
202603;NORTE;485;21;4;317.73
202603;SUDESTE;485;21;4;317.75
202603;SUL;485;21;4;317.76
202603;NORDESTE;486;21;5;323.41
202603;NORTE;486;21;5;323.4
202603;SUDESTE;486;21;5;323.41
202603;SUL;486;21;5;323.42
202603;NORDESTE;487;21;6;297.26
202603;NORTE;487;21;6;297.25
202603;SUDESTE;487;21;6;297.26
202603;SUL;487;21;6;311.03
202603;NORDESTE;488;21;7;58.06
202603;NORTE;488;21;7;58.06
202603;SUDESTE;488;21;7;58.06
202603;SUL;488;21;7;319.35
202603;NORDESTE;489;21;8;57.31
202603;NORTE;489;21;8;57.31
202603;SUDESTE;489;21;8;57.31
202603;SUL;489;21;8;341.47
202603;NORDESTE;490;21;9;57.31
202603;NORTE;490;21;9;57.31
202603;SUDESTE;490;21;9;57.31
202603;SUL;490;21;9;337.09
202603;NORDESTE;491;21;10;57.31
202603;NORTE;491;21;10;57.31
202603;SUDESTE;491;21;10;57.31
202603;SUL;491;21;10;322.15
202603;NORDESTE;492;21;11;57.31
202603;NORTE;492;21;11;57.31
202603;SUDESTE;492;21;11;57.31
202603;SUL;492;21;11;308.67
202603;NORDESTE;493;21;12;57.31
202603;NORTE;493;21;12;57.31
202603;SUDESTE;493;21;12;57.31
202603;SUL;493;21;12;260.31
202603;NORDESTE;494;21;13;57.31
202603;NORTE;494;21;13;57.31
202603;SUDESTE;494;21;13;57.31
202603;SUL;494;21;13;247.28
202603;NORDESTE;495;21;14;57.31
202603;NORTE;495;21;14;57.31
202603;SUDESTE;495;21;14;57.31
202603;SUL;495;21;14;249.9
202603;NORDESTE;496;21;15;57.31
202603;NORTE;496;21;15;57.31
202603;SUDESTE;496;21;15;57.31
202603;SUL;496;21;15;334.12
202603;NORDESTE;497;21;16;257.62
202603;NORTE;497;21;16;257.61
202603;SUDESTE;497;21;16;257.63
202603;SUL;497;21;16;379.73
202603;NORDESTE;498;21;17;358.87
202603;NORTE;498;21;17;358.86
202603;SUDESTE;498;21;17;358.87
202603;SUL;498;21;17;368.72
202603;NORDESTE;499;21;18;410.49
202603;NORTE;499;21;18;410.48
202603;SUDESTE;499;21;18;410.5
202603;SUL;499;21;18;410.5
202603;NORDESTE;500;21;19;418.87
202603;NORTE;500;21;19;418.86
202603;SUDESTE;500;21;19;418.87
202603;SUL;500;21;19;418.88
202603;NORDESTE;501;21;20;406.59
202603;NORTE;501;21;20;406.58
202603;SUDESTE;501;21;20;406.6
202603;SUL;501;21;20;406.61
202603;NORDESTE;502;21;21;395.87
202603;NORTE;502;21;21;395.86
202603;SUDESTE;502;21;21;395.88
202603;SUL;502;21;21;395.89
202603;NORDESTE;503;21;22;384.11
202603;NORTE;503;21;22;384.1
202603;SUDESTE;503;21;22;384.12
202603;SUL;503;21;22;384.13
202603;NORDESTE;504;21;23;377.13
202603;NORTE;504;21;23;377.12
202603;SUDESTE;504;21;23;377.13
202603;SUL;504;21;23;377.14
202603;NORDESTE;457;20;0;448.11
202603;NORTE;457;20;0;448.1
202603;SUDESTE;457;20;0;448.11
202603;SUL;457;20;0;448.12
202603;NORDESTE;458;20;1;426.66
202603;NORTE;458;20;1;426.65
202603;SUDESTE;458;20;1;426.66
202603;SUL;458;20;1;426.67
202603;NORDESTE;459;20;2;414.67
202603;NORTE;459;20;2;414.66
202603;SUDESTE;459;20;2;414.67
202603;SUL;459;20;2;414.68
202603;NORDESTE;460;20;3;393.77
202603;NORTE;460;20;3;393.77
202603;SUDESTE;460;20;3;393.78
202603;SUL;460;20;3;418.23
202603;NORDESTE;461;20;4;397.11
202603;NORTE;461;20;4;397.1
202603;SUDESTE;461;20;4;397.11
202603;SUL;461;20;4;417.68
202603;NORDESTE;462;20;5;412.03
202603;NORTE;462;20;5;412.02
202603;SUDESTE;462;20;5;412.03
202603;SUL;462;20;5;413.21
202603;NORDESTE;463;20;6;322.23
202603;NORTE;463;20;6;322.22
202603;SUDESTE;463;20;6;406.77
202603;SUL;463;20;6;416.0
202603;NORDESTE;464;20;7;128.86
202603;NORTE;464;20;7;128.86
202603;SUDESTE;464;20;7;395.18
202603;SUL;464;20;7;420.74
202603;NORDESTE;465;20;8;97.67
202603;NORTE;465;20;8;97.67
202603;SUDESTE;465;20;8;296.68
202603;SUL;465;20;8;466.57
202603;NORDESTE;466;20;9;98.15
202603;NORTE;466;20;9;98.15
202603;SUDESTE;466;20;9;257.9
202603;SUL;466;20;9;470.07
202603;NORDESTE;467;20;10;98.44
202603;NORTE;467;20;10;98.44
202603;SUDESTE;467;20;10;98.45
202603;SUL;467;20;10;467.96
202603;NORDESTE;468;20;11;72.47
202603;NORTE;468;20;11;72.48
202603;SUDESTE;468;20;11;72.48
202603;SUL;468;20;11;466.07
202603;NORDESTE;469;20;12;57.31
202603;NORTE;469;20;12;57.31
202603;SUDESTE;469;20;12;57.31
202603;SUL;469;20;12;454.11
202603;NORDESTE;470;20;13;86.37
202603;NORTE;470;20;13;86.38
202603;SUDESTE;470;20;13;86.38
202603;SUL;470;20;13;464.13
202603;NORDESTE;471;20;14;92.68
202603;NORTE;471;20;14;92.68
202603;SUDESTE;471;20;14;92.68
202603;SUL;471;20;14;473.32
202603;NORDESTE;472;20;15;128.61
202603;NORTE;472;20;15;128.6
202603;SUDESTE;472;20;15;179.14
202603;SUL;472;20;15;475.28
202603;NORDESTE;473;20;16;270.16
202603;NORTE;473;20;16;270.15
202603;SUDESTE;473;20;16;382.43
202603;SUL;473;20;16;467.64
202603;NORDESTE;474;20;17;398.13
202603;NORTE;474;20;17;398.13
202603;SUDESTE;474;20;17;440.98
202603;SUL;474;20;17;440.99
202603;NORDESTE;475;20;18;489.67
202603;NORTE;475;20;18;489.66
202603;SUDESTE;475;20;18;489.67
202603;SUL;475;20;18;489.68
202603;NORDESTE;476;20;19;543.12
202603;NORTE;476;20;19;543.11
202603;SUDESTE;476;20;19;543.12
202603;SUL;476;20;19;543.13
202603;NORDESTE;477;20;20;482.25
202603;NORTE;477;20;20;482.24
202603;SUDESTE;477;20;20;482.26
202603;SUL;477;20;20;482.27
202603;NORDESTE;478;20;21;475.88
202603;NORTE;478;20;21;475.87
202603;SUDESTE;478;20;21;475.88
202603;SUL;478;20;21;475.89
202603;NORDESTE;479;20;22;453.95
202603;NORTE;479;20;22;453.94
202603;SUDESTE;479;20;22;453.95
202603;SUL;479;20;22;453.96
202603;NORDESTE;480;20;23;428.27
202603;NORTE;480;20;23;428.26
202603;SUDESTE;480;20;23;428.27
202603;SUL;480;20;23;428.28
202603;NORDESTE;433;19;0;444.6
202603;NORTE;433;19;0;444.59
202603;SUDESTE;433;19;0;444.61
202603;SUL;433;19;0;444.62
202603;NORDESTE;434;19;1;414.64
202603;NORTE;434;19;1;414.63
202603;SUDESTE;434;19;1;414.64
202603;SUL;434;19;1;414.65
202603;NORDESTE;435;19;2;393.02
202603;NORTE;435;19;2;393.01
202603;SUDESTE;435;19;2;393.03
202603;SUL;435;19;2;393.04
202603;NORDESTE;436;19;3;375.65
202603;NORTE;436;19;3;375.64
202603;SUDESTE;436;19;3;375.66
202603;SUL;436;19;3;379.5
202603;NORDESTE;437;19;4;378.49
202603;NORTE;437;19;4;378.48
202603;SUDESTE;437;19;4;378.49
202603;SUL;437;19;4;378.73
202603;NORDESTE;438;19;5;395.57
202603;NORTE;438;19;5;395.56
202603;SUDESTE;438;19;5;395.58
202603;SUL;438;19;5;395.59
202603;NORDESTE;439;19;6;317.53
202603;NORTE;439;19;6;317.52
202603;SUDESTE;439;19;6;397.52
202603;SUL;439;19;6;411.83
202603;NORDESTE;440;19;7;100.92
202603;NORTE;440;19;7;100.91
202603;SUDESTE;440;19;7;369.1
202603;SUL;440;19;7;440.38
202603;NORDESTE;441;19;8;57.82
202603;NORTE;441;19;8;57.81
202603;SUDESTE;441;19;8;147.43
202603;SUL;441;19;8;475.87
202603;NORDESTE;442;19;9;58.1
202603;NORTE;442;19;9;58.09
202603;SUDESTE;442;19;9;61.7
202603;SUL;442;19;9;497.02
202603;NORDESTE;443;19;10;57.31
202603;NORTE;443;19;10;57.31
202603;SUDESTE;443;19;10;57.31
202603;SUL;443;19;10;484.13
202603;NORDESTE;444;19;11;57.31
202603;NORTE;444;19;11;57.31
202603;SUDESTE;444;19;11;57.31
202603;SUL;444;19;11;472.86
202603;NORDESTE;445;19;12;58.16
202603;NORTE;445;19;12;58.17
202603;SUDESTE;445;19;12;58.17
202603;SUL;445;19;12;454.05
202603;NORDESTE;446;19;13;57.31
202603;NORTE;446;19;13;57.31
202603;SUDESTE;446;19;13;57.31
202603;SUL;446;19;13;480.37
202603;NORDESTE;447;19;14;59.56
202603;NORTE;447;19;14;59.55
202603;SUDESTE;447;19;14;69.56
202603;SUL;447;19;14;514.07
202603;NORDESTE;448;19;15;150.09
202603;NORTE;448;19;15;150.08
202603;SUDESTE;448;19;15;355.85
202603;SUL;448;19;15;545.95
202603;NORDESTE;449;19;16;271.89
202603;NORTE;449;19;16;271.88
202603;SUDESTE;449;19;16;394.91
202603;SUL;449;19;16;941.26
202603;NORDESTE;450;19;17;501.9
202603;NORTE;450;19;17;501.89
202603;SUDESTE;450;19;17;501.9
202603;SUL;450;19;17;501.91
202603;NORDESTE;451;19;18;799.51
202603;NORTE;451;19;18;799.5
202603;SUDESTE;451;19;18;799.52
202603;SUL;451;19;18;799.53
202603;NORDESTE;452;19;19;861.03
202603;NORTE;452;19;19;861.03
202603;SUDESTE;452;19;19;861.04
202603;SUL;452;19;19;861.05
202603;NORDESTE;453;19;20;798.19
202603;NORTE;453;19;20;798.18
202603;SUDESTE;453;19;20;798.2
202603;SUL;453;19;20;798.2
202603;NORDESTE;454;19;21;774.43
202603;NORTE;454;19;21;774.42
202603;SUDESTE;454;19;21;774.44
202603;SUL;454;19;21;774.45
202603;NORDESTE;455;19;22;489.41
202603;NORTE;455;19;22;489.4
202603;SUDESTE;455;19;22;489.41
202603;SUL;455;19;22;489.42
202603;NORDESTE;456;19;23;455.78
202603;NORTE;456;19;23;455.77
202603;SUDESTE;456;19;23;455.78
202603;SUL;456;19;23;455.79
202603;NORDESTE;409;18;0;464.45
202603;NORTE;409;18;0;464.45
202603;SUDESTE;409;18;0;464.46
202603;SUL;409;18;0;464.47
202603;NORDESTE;410;18;1;424.28
202603;NORTE;410;18;1;424.27
202603;SUDESTE;410;18;1;424.28
202603;SUL;410;18;1;432.85
202603;NORDESTE;411;18;2;404.78
202603;NORTE;411;18;2;404.77
202603;SUDESTE;411;18;2;404.78
202603;SUL;411;18;2;431.69
202603;NORDESTE;412;18;3;353.82
202603;NORTE;412;18;3;353.81
202603;SUDESTE;412;18;3;378.85
202603;SUL;412;18;3;435.2
202603;NORDESTE;413;18;4;393.22
202603;NORTE;413;18;4;393.21
202603;SUDESTE;413;18;4;393.22
202603;SUL;413;18;4;434.88
202603;NORDESTE;414;18;5;408.89
202603;NORTE;414;18;5;408.88
202603;SUDESTE;414;18;5;408.9
202603;SUL;414;18;5;430.47
202603;NORDESTE;415;18;6;218.51
202603;NORTE;415;18;6;218.5
202603;SUDESTE;415;18;6;407.41
202603;SUL;415;18;6;430.82
202603;NORDESTE;416;18;7;57.31
202603;NORTE;416;18;7;57.31
202603;SUDESTE;416;18;7;344.59
202603;SUL;416;18;7;472.35
202603;NORDESTE;417;18;8;57.31
202603;NORTE;417;18;8;57.31
202603;SUDESTE;417;18;8;190.01
202603;SUL;417;18;8;533.76
202603;NORDESTE;418;18;9;57.31
202603;NORTE;418;18;9;57.31
202603;SUDESTE;418;18;9;57.31
202603;SUL;418;18;9;590.74
202603;NORDESTE;419;18;10;57.31
202603;NORTE;419;18;10;57.31
202603;SUDESTE;419;18;10;57.31
202603;SUL;419;18;10;593.46
202603;NORDESTE;420;18;11;57.31
202603;NORTE;420;18;11;57.31
202603;SUDESTE;420;18;11;57.31
202603;SUL;420;18;11;585.49
202603;NORDESTE;421;18;12;57.31
202603;NORTE;421;18;12;57.31
202603;SUDESTE;421;18;12;57.31
202603;SUL;421;18;12;525.38
202603;NORDESTE;422;18;13;57.31
202603;NORTE;422;18;13;57.31
202603;SUDESTE;422;18;13;57.31
202603;SUL;422;18;13;565.45
202603;NORDESTE;423;18;14;57.31
202603;NORTE;423;18;14;57.31
202603;SUDESTE;423;18;14;57.31
202603;SUL;423;18;14;579.56
202603;NORDESTE;424;18;15;132.64
202603;NORTE;424;18;15;132.64
202603;SUDESTE;424;18;15;299.74
202603;SUL;424;18;15;705.97
202603;NORDESTE;425;18;16;316.1
202603;NORTE;425;18;16;316.09
202603;SUDESTE;425;18;16;389.3
202603;SUL;425;18;16;728.39
202603;NORDESTE;426;18;17;470.6
202603;NORTE;426;18;17;470.59
202603;SUDESTE;426;18;17;470.61
202603;SUL;426;18;17;510.64
202603;NORDESTE;427;18;18;692.48
202603;NORTE;427;18;18;692.47
202603;SUDESTE;427;18;18;692.48
202603;SUL;427;18;18;692.49
202603;NORDESTE;428;18;19;748.79
202603;NORTE;428;18;19;748.78
202603;SUDESTE;428;18;19;748.8
202603;SUL;428;18;19;748.81
202603;NORDESTE;429;18;20;753.29
202603;NORTE;429;18;20;753.28
202603;SUDESTE;429;18;20;753.3
202603;SUL;429;18;20;753.3
202603;NORDESTE;430;18;21;731.91
202603;NORTE;430;18;21;731.9
202603;SUDESTE;430;18;21;731.91
202603;SUL;430;18;21;731.92
202603;NORDESTE;431;18;22;585.34
202603;NORTE;431;18;22;585.33
202603;SUDESTE;431;18;22;585.34
202603;SUL;431;18;22;585.35
202603;NORDESTE;432;18;23;501.59
202603;NORTE;432;18;23;501.58
202603;SUDESTE;432;18;23;501.59
202603;SUL;432;18;23;501.6
202603;NORDESTE;385;17;0;412.69
202603;NORTE;385;17;0;412.68
202603;SUDESTE;385;17;0;412.69
202603;SUL;385;17;0;466.71
202603;NORDESTE;386;17;1;387.17
202603;NORTE;386;17;1;387.16
202603;SUDESTE;386;17;1;387.18
202603;SUL;386;17;1;435.87
202603;NORDESTE;387;17;2;350.12
202603;NORTE;387;17;2;350.11
202603;SUDESTE;387;17;2;363.2
202603;SUL;387;17;2;424.49
202603;NORDESTE;388;17;3;280.8
202603;NORTE;388;17;3;280.79
202603;SUDESTE;388;17;3;356.8
202603;SUL;388;17;3;424.86
202603;NORDESTE;389;17;4;321.1
202603;NORTE;389;17;4;321.09
202603;SUDESTE;389;17;4;357.86
202603;SUL;389;17;4;422.79
202603;NORDESTE;390;17;5;331.16
202603;NORTE;390;17;5;331.15
202603;SUDESTE;390;17;5;377.76
202603;SUL;390;17;5;419.92
202603;NORDESTE;391;17;6;230.22
202603;NORTE;391;17;6;230.21
202603;SUDESTE;391;17;6;395.12
202603;SUL;391;17;6;450.4
202603;NORDESTE;392;17;7;108.18
202603;NORTE;392;17;7;108.17
202603;SUDESTE;392;17;7;327.75
202603;SUL;392;17;7;567.69
202603;NORDESTE;393;17;8;57.31
202603;NORTE;393;17;8;57.31
202603;SUDESTE;393;17;8;117.53
202603;SUL;393;17;8;641.18
202603;NORDESTE;394;17;9;57.31
202603;NORTE;394;17;9;57.31
202603;SUDESTE;394;17;9;57.31
202603;SUL;394;17;9;538.0
202603;NORDESTE;395;17;10;57.31
202603;NORTE;395;17;10;57.31
202603;SUDESTE;395;17;10;57.31
202603;SUL;395;17;10;537.5
202603;NORDESTE;396;17;11;57.31
202603;NORTE;396;17;11;57.31
202603;SUDESTE;396;17;11;57.31
202603;SUL;396;17;11;556.04
202603;NORDESTE;397;17;12;57.31
202603;NORTE;397;17;12;57.31
202603;SUDESTE;397;17;12;57.31
202603;SUL;397;17;12;495.67
202603;NORDESTE;398;17;13;57.31
202603;NORTE;398;17;13;57.31
202603;SUDESTE;398;17;13;57.31
202603;SUL;398;17;13;578.89
202603;NORDESTE;399;17;14;57.31
202603;NORTE;399;17;14;57.31
202603;SUDESTE;399;17;14;57.31
202603;SUL;399;17;14;616.51
202603;NORDESTE;400;17;15;168.32
202603;NORTE;400;17;15;168.31
202603;SUDESTE;400;17;15;180.66
202603;SUL;400;17;15;704.17
202603;NORDESTE;401;17;16;289.24
202603;NORTE;401;17;16;289.23
202603;SUDESTE;401;17;16;364.84
202603;SUL;401;17;16;830.22
202603;NORDESTE;402;17;17;391.1
202603;NORTE;402;17;17;391.09
202603;SUDESTE;402;17;17;441.42
202603;SUL;402;17;17;638.7
202603;NORDESTE;403;17;18;620.8
202603;NORTE;403;17;18;620.79
202603;SUDESTE;403;17;18;620.81
202603;SUL;403;17;18;620.82
202603;NORDESTE;404;17;19;483.97
202603;NORTE;404;17;19;483.96
202603;SUDESTE;404;17;19;636.77
202603;SUL;404;17;19;636.78
202603;NORDESTE;405;17;20;331.16
202603;NORTE;405;17;20;331.15
202603;SUDESTE;405;17;20;621.49
202603;SUL;405;17;20;621.5
202603;NORDESTE;406;17;21;391.01
202603;NORTE;406;17;21;391.0
202603;SUDESTE;406;17;21;575.03
202603;SUL;406;17;21;620.7
202603;NORDESTE;407;17;22;331.16
202603;NORTE;407;17;22;331.15
202603;SUDESTE;407;17;22;484.4
202603;SUL;407;17;22;570.59
202603;NORDESTE;408;17;23;321.1
202603;NORTE;408;17;23;321.09
202603;SUDESTE;408;17;23;456.14
202603;SUL;408;17;23;481.49
202603;NORDESTE;361;16;0;416.88
202603;NORTE;361;16;0;416.87
202603;SUDESTE;361;16;0;416.88
202603;SUL;361;16;0;416.89
202603;NORDESTE;362;16;1;341.6
202603;NORTE;362;16;1;341.6
202603;SUDESTE;362;16;1;341.61
202603;SUL;362;16;1;394.69
202603;NORDESTE;363;16;2;305.96
202603;NORTE;363;16;2;305.96
202603;SUDESTE;363;16;2;305.97
202603;SUL;363;16;2;305.98
202603;NORDESTE;364;16;3;246.36
202603;NORTE;364;16;3;246.35
202603;SUDESTE;364;16;3;246.37
202603;SUL;364;16;3;246.38
202603;NORDESTE;365;16;4;265.47
202603;NORTE;365;16;4;265.46
202603;SUDESTE;365;16;4;265.48
202603;SUL;365;16;4;298.36
202603;NORDESTE;366;16;5;341.58
202603;NORTE;366;16;5;341.57
202603;SUDESTE;366;16;5;341.58
202603;SUL;366;16;5;413.72
202603;NORDESTE;367;16;6;296.62
202603;NORTE;367;16;6;296.61
202603;SUDESTE;367;16;6;323.95
202603;SUL;367;16;6;416.26
202603;NORDESTE;368;16;7;103.06
202603;NORTE;368;16;7;103.05
202603;SUDESTE;368;16;7;204.52
202603;SUL;368;16;7;483.96
202603;NORDESTE;369;16;8;57.31
202603;NORTE;369;16;8;57.31
202603;SUDESTE;369;16;8;57.31
202603;SUL;369;16;8;516.98
202603;NORDESTE;370;16;9;57.31
202603;NORTE;370;16;9;57.31
202603;SUDESTE;370;16;9;57.31
202603;SUL;370;16;9;464.77
202603;NORDESTE;371;16;10;57.31
202603;NORTE;371;16;10;57.31
202603;SUDESTE;371;16;10;57.31
202603;SUL;371;16;10;457.73
202603;NORDESTE;372;16;11;57.31
202603;NORTE;372;16;11;57.31
202603;SUDESTE;372;16;11;57.31
202603;SUL;372;16;11;450.08
202603;NORDESTE;373;16;12;57.31
202603;NORTE;373;16;12;57.31
202603;SUDESTE;373;16;12;57.31
202603;SUL;373;16;12;439.54
202603;NORDESTE;374;16;13;57.31
202603;NORTE;374;16;13;57.31
202603;SUDESTE;374;16;13;57.31
202603;SUL;374;16;13;450.24
202603;NORDESTE;375;16;14;57.31
202603;NORTE;375;16;14;57.31
202603;SUDESTE;375;16;14;57.31
202603;SUL;375;16;14;509.87
202603;NORDESTE;376;16;15;70.1
202603;NORTE;376;16;15;70.09
202603;SUDESTE;376;16;15;70.1
202603;SUL;376;16;15;540.35
202603;NORDESTE;377;16;16;298.6
202603;NORTE;377;16;16;298.59
202603;SUDESTE;377;16;16;298.6
202603;SUL;377;16;16;566.73
202603;NORDESTE;378;16;17;483.64
202603;NORTE;378;16;17;483.63
202603;SUDESTE;378;16;17;483.65
202603;SUL;378;16;17;527.89
202603;NORDESTE;379;16;18;531.4
202603;NORTE;379;16;18;531.39
202603;SUDESTE;379;16;18;531.4
202603;SUL;379;16;18;531.41
202603;NORDESTE;380;16;19;552.53
202603;NORTE;380;16;19;552.52
202603;SUDESTE;380;16;19;552.53
202603;SUL;380;16;19;552.54
202603;NORDESTE;381;16;20;553.86
202603;NORTE;381;16;20;553.85
202603;SUDESTE;381;16;20;553.86
202603;SUL;381;16;20;553.87
202603;NORDESTE;382;16;21;535.99
202603;NORTE;382;16;21;535.98
202603;SUDESTE;382;16;21;536.0
202603;SUL;382;16;21;536.01
202603;NORDESTE;383;16;22;471.38
202603;NORTE;383;16;22;471.37
202603;SUDESTE;383;16;22;471.38
202603;SUL;383;16;22;471.39
202603;NORDESTE;384;16;23;292.34
202603;NORTE;384;16;23;292.33
202603;SUDESTE;384;16;23;427.01
202603;SUL;384;16;23;440.34
202603;NORDESTE;337;15;0;428.45
202603;NORTE;337;15;0;428.44
202603;SUDESTE;337;15;0;428.44
202603;SUL;337;15;0;428.45
202603;NORDESTE;338;15;1;374.04
202603;NORTE;338;15;1;374.03
202603;SUDESTE;338;15;1;374.04
202603;SUL;338;15;1;374.05
202603;NORDESTE;339;15;2;301.47
202603;NORTE;339;15;2;301.46
202603;SUDESTE;339;15;2;301.46
202603;SUL;339;15;2;301.47
202603;NORDESTE;340;15;3;236.82
202603;NORTE;340;15;3;236.81
202603;SUDESTE;340;15;3;236.82
202603;SUL;340;15;3;236.83
202603;NORDESTE;341;15;4;235.12
202603;NORTE;341;15;4;235.11
202603;SUDESTE;341;15;4;235.12
202603;SUL;341;15;4;235.12
202603;NORDESTE;342;15;5;216.58
202603;NORTE;342;15;5;216.57
202603;SUDESTE;342;15;5;216.57
202603;SUL;342;15;5;216.58
202603;NORDESTE;343;15;6;129.43
202603;NORTE;343;15;6;129.42
202603;SUDESTE;343;15;6;129.43
202603;SUL;343;15;6;183.52
202603;NORDESTE;344;15;7;57.31
202603;NORTE;344;15;7;57.31
202603;SUDESTE;344;15;7;57.31
202603;SUL;344;15;7;89.53
202603;NORDESTE;345;15;8;57.31
202603;NORTE;345;15;8;57.31
202603;SUDESTE;345;15;8;57.31
202603;SUL;345;15;8;57.31
202603;NORDESTE;346;15;9;57.31
202603;NORTE;346;15;9;57.31
202603;SUDESTE;346;15;9;57.31
202603;SUL;346;15;9;57.31
202603;NORDESTE;347;15;10;57.31
202603;NORTE;347;15;10;57.31
202603;SUDESTE;347;15;10;57.31
202603;SUL;347;15;10;57.31
202603;NORDESTE;348;15;11;57.31
202603;NORTE;348;15;11;57.31
202603;SUDESTE;348;15;11;57.31
202603;SUL;348;15;11;57.31
202603;NORDESTE;349;15;12;57.31
202603;NORTE;349;15;12;57.31
202603;SUDESTE;349;15;12;57.31
202603;SUL;349;15;12;57.31
202603;NORDESTE;350;15;13;57.31
202603;NORTE;350;15;13;57.31
